round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
22,1.899293065071106,0.796875,0.08206715763689161,0.957958,relu,32,0.25,22,66,8,40,sigmoid,sparse_categorical_crossentropy,adam
22,1.511718511581421,0.71875,0.08918463966778449,0.9684685,relu,32,0.25,22,66,8,40,sigmoid,sparse_categorical_crossentropy,RMSprop
22,3.368382215499878,0.703125,0.07353449517206566,0.9572072,relu,32,0.25,22,66,8,50,sigmoid,binary_crossentropy,adam
22,1.4693107604980469,0.734375,0.08129775082552142,0.963964,relu,32,0.25,22,66,8,50,sigmoid,binary_crossentropy,RMSprop
22,2.0203092098236084,0.796875,0.08220701157929958,0.9624625,relu,32,0.25,22,66,8,50,sigmoid,sparse_categorical_crossentropy,adam
22,1.287941813468933,0.703125,0.08928017683226515,0.9692192,relu,32,0.25,22,66,8,50,sigmoid,sparse_categorical_crossentropy,RMSprop
22,2.9933109283447266,0.265625,0.10690924713203499,0.9542042,relu,32,0.25,22,66,12,10,sigmoid,binary_crossentropy,adam
22,2.6636226177215576,0.265625,0.16353288534245602,0.9542042,relu,32,0.25,22,66,12,10,sigmoid,binary_crossentropy,RMSprop
22,1.5690032243728638,0.265625,0.15960413065400567,0.957958,relu,32,0.25,22,66,12,10,sigmoid,sparse_categorical_crossentropy,adam
22,1.6652108430862427,0.265625,0.1675719695764261,0.9542042,relu,32,0.25,22,66,12,10,sigmoid,sparse_categorical_crossentropy,RMSprop
22,1.3946629762649536,0.265625,0.0978302481072443,0.9542042,relu,32,0.25,22,66,12,20,sigmoid,binary_crossentropy,adam
22,1.2777425646781921,0.265625,0.10595542303630495,0.9542042,relu,32,0.25,22,66,12,20,sigmoid,binary_crossentropy,RMSprop
22,1.62375408411026,0.265625,0.08982547424599394,0.9542042,relu,32,0.25,22,66,12,20,sigmoid,sparse_categorical_crossentropy,adam
22,1.4343381524085999,0.265625,0.0920062953936266,0.9542042,relu,32,0.25,22,66,12,20,sigmoid,sparse_categorical_crossentropy,RMSprop
22,2.3013521432876587,0.265625,0.09606658581185627,0.9542042,relu,32,0.25,22,66,12,30,sigmoid,binary_crossentropy,adam
22,1.066651701927185,0.703125,0.08678522021383853,0.9662162,relu,32,0.25,22,66,12,30,sigmoid,binary_crossentropy,RMSprop
22,1.422791600227356,0.265625,0.08895121082137744,0.9542042,relu,32,0.25,22,66,12,30,sigmoid,sparse_categorical_crossentropy,adam
22,0.9106459617614746,0.734375,0.10504389445747699,0.9654655,relu,32,0.25,22,66,12,30,sigmoid,sparse_categorical_crossentropy,RMSprop
22,1.4403676986694336,0.265625,0.09602894198831853,0.9542042,relu,32,0.25,22,66,12,40,sigmoid,binary_crossentropy,adam
22,1.0844491720199585,0.734375,0.08899100138260438,0.963964,relu,32,0.25,22,66,12,40,sigmoid,binary_crossentropy,RMSprop
22,1.6849960088729858,0.265625,0.07577280218324235,0.9542042,relu,32,0.25,22,66,12,40,sigmoid,sparse_categorical_crossentropy,adam
22,1.4851194620132446,0.703125,0.08192388798381474,0.9677177,relu,32,0.25,22,66,12,40,sigmoid,sparse_categorical_crossentropy,RMSprop
22,2.9773316383361816,0.265625,0.088949802491042,0.9542042,relu,32,0.25,22,66,12,50,sigmoid,binary_crossentropy,adam
22,1.5349507331848145,0.703125,0.0893681455325257,0.9662162,relu,32,0.25,22,66,12,50,sigmoid,binary_crossentropy,RMSprop
22,1.7317572832107544,0.265625,0.08773083765026149,0.9542042,relu,32,0.25,22,66,12,50,sigmoid,sparse_categorical_crossentropy,adam
22,2.285451889038086,0.703125,0.08385728501264487,0.966967,relu,32,0.25,22,66,12,50,sigmoid,sparse_categorical_crossentropy,RMSprop
22,1.934554636478424,0.265625,0.17575802301635612,0.9542042,relu,32,0.25,22,66,16,10,sigmoid,binary_crossentropy,adam
22,2.118350386619568,0.265625,0.14206361104999934,0.9542042,relu,32,0.25,22,66,16,10,sigmoid,binary_crossentropy,RMSprop
22,2.2041006088256836,0.265625,0.1816805948366274,0.9542042,relu,32,0.25,22,66,16,10,sigmoid,sparse_categorical_crossentropy,adam
22,2.2423202991485596,0.265625,0.14323552500725062,0.9542042,relu,32,0.25,22,66,16,10,sigmoid,sparse_categorical_crossentropy,RMSprop
22,1.2793163061141968,0.265625,0.10803567441376122,0.9542042,relu,32,0.25,22,66,16,20,sigmoid,binary_crossentropy,adam
22,1.104918897151947,0.265625,0.12482853306530116,0.9542042,relu,32,0.25,22,66,16,20,sigmoid,binary_crossentropy,RMSprop
22,2.207222819328308,0.265625,0.0989086073361807,0.9542042,relu,32,0.25,22,66,16,20,sigmoid,sparse_categorical_crossentropy,adam
22,1.3537291288375854,0.265625,0.16344160638615354,0.9542042,relu,32,0.25,22,66,16,20,sigmoid,sparse_categorical_crossentropy,RMSprop
22,1.8174649477005005,0.265625,0.11705173017294915,0.9542042,relu,32,0.25,22,66,16,30,sigmoid,binary_crossentropy,adam
22,1.0297635793685913,0.703125,0.08364661022819378,0.954955,relu,32,0.25,22,66,16,30,sigmoid,binary_crossentropy,RMSprop
22,1.5673617720603943,0.265625,0.0931069209679469,0.9542042,relu,32,0.25,22,66,16,30,sigmoid,sparse_categorical_crossentropy,adam
22,1.006952941417694,0.703125,0.1296537182889543,0.9542042,relu,32,0.25,22,66,16,30,sigmoid,sparse_categorical_crossentropy,RMSprop
22,1.4723187685012817,0.265625,0.11866726514858168,0.9542042,relu,32,0.25,22,66,16,40,sigmoid,binary_crossentropy,adam
22,1.0022866427898407,0.734375,0.09514112081329755,0.9662162,relu,32,0.25,22,66,16,40,sigmoid,binary_crossentropy,RMSprop
22,1.1011531949043274,0.265625,0.08888559470753055,0.9542042,relu,32,0.25,22,66,16,40,sigmoid,sparse_categorical_crossentropy,adam
22,1.5129700303077698,0.71875,0.1092530905000597,0.954955,relu,32,0.25,22,66,16,40,sigmoid,sparse_categorical_crossentropy,RMSprop
22,2.7897305488586426,0.265625,0.08853259447727117,0.9542042,relu,32,0.25,22,66,16,50,sigmoid,binary_crossentropy,adam
22,1.2303416728973389,0.703125,0.08724077968849792,0.9677177,relu,32,0.25,22,66,16,50,sigmoid,binary_crossentropy,RMSprop
22,1.7898150086402893,0.265625,0.0810028324435065,0.9542042,relu,32,0.25,22,66,16,50,sigmoid,sparse_categorical_crossentropy,adam
22,1.329234004020691,0.703125,0.11343554369108046,0.957958,relu,32,0.25,22,66,16,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.4802849292755127,0.28125,0.11890815455723812,0.9617117,relu,32,0.25,26,10,1,10,sigmoid,binary_crossentropy,adam
26,1.7130770683288574,0.265625,0.09990478136965462,0.9617117,relu,32,0.25,26,10,1,10,sigmoid,binary_crossentropy,RMSprop
26,1.363040566444397,0.265625,0.10653633528106564,0.9632132,relu,32,0.25,26,10,1,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.7296843528747559,0.265625,0.12599688671059436,0.957958,relu,32,0.25,26,10,1,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.442169427871704,0.296875,0.0950288225368068,0.9617117,relu,32,0.25,26,10,1,20,sigmoid,binary_crossentropy,adam
26,1.6168856620788574,0.265625,0.10153989641516058,0.9654655,relu,32,0.25,26,10,1,20,sigmoid,binary_crossentropy,RMSprop
26,1.4843218326568604,0.265625,0.10884028612761884,0.9602102,relu,32,0.25,26,10,1,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.6378545761108398,0.265625,0.10612493414605209,0.9557057,relu,32,0.25,26,10,1,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.2808994054794312,0.265625,0.09607587150625281,0.9662162,relu,32,0.25,26,10,1,30,sigmoid,binary_crossentropy,adam
26,1.4579977989196777,0.3125,0.0972252409491274,0.9662162,relu,32,0.25,26,10,1,30,sigmoid,binary_crossentropy,RMSprop
26,1.6664100885391235,0.265625,0.1004607112289549,0.9632132,relu,32,0.25,26,10,1,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.580651581287384,0.265625,0.09491048636356811,0.9632132,relu,32,0.25,26,10,1,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.4414371252059937,0.265625,0.0934382488855997,0.9677177,relu,32,0.25,26,10,1,40,sigmoid,binary_crossentropy,adam
26,1.7382582426071167,0.28125,0.0934409630616327,0.9632132,relu,32,0.25,26,10,1,40,sigmoid,binary_crossentropy,RMSprop
26,1.6282265186309814,0.265625,0.08587006508588074,0.9654655,relu,32,0.25,26,10,1,40,sigmoid,sparse_categorical_crossentropy,adam
26,1.4041511416435242,0.265625,0.09608932147110189,0.960961,relu,32,0.25,26,10,1,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.3880627751350403,0.3125,0.09421158293346027,0.9632132,relu,32,0.25,26,10,1,50,sigmoid,binary_crossentropy,adam
26,1.581994354724884,0.265625,0.10226111646529075,0.960961,relu,32,0.25,26,10,1,50,sigmoid,binary_crossentropy,RMSprop
26,1.5383300185203552,0.265625,0.09807515511283646,0.9624625,relu,32,0.25,26,10,1,50,sigmoid,sparse_categorical_crossentropy,adam
26,1.693969488143921,0.296875,0.08217511392637596,0.9662162,relu,32,0.25,26,10,1,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.4979200959205627,0.265625,0.152647808104664,0.9594595,relu,32,0.25,26,10,4,10,sigmoid,binary_crossentropy,adam
26,1.3852410316467285,0.265625,0.14324315384522573,0.9542042,relu,32,0.25,26,10,4,10,sigmoid,binary_crossentropy,RMSprop
26,1.8296324014663696,0.265625,0.14122241328249466,0.9542042,relu,32,0.25,26,10,4,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.6151398420333862,0.265625,0.1281728583692878,0.9542042,relu,32,0.25,26,10,4,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.7868193984031677,0.359375,0.10513678941506523,0.9594595,relu,32,0.25,26,10,4,20,sigmoid,binary_crossentropy,adam
26,1.9729660153388977,0.28125,0.11082615819689748,0.954955,relu,32,0.25,26,10,4,20,sigmoid,binary_crossentropy,RMSprop
26,1.6616387367248535,0.265625,0.10353252720143702,0.963964,relu,32,0.25,26,10,4,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.1183828711509705,0.265625,0.11628714485748394,0.954955,relu,32,0.25,26,10,4,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.409765601158142,0.265625,0.09204167328976295,0.9624625,relu,32,0.25,26,10,4,30,sigmoid,binary_crossentropy,adam
26,1.5289919972419739,0.296875,0.1073854327336088,0.9624625,relu,32,0.25,26,10,4,30,sigmoid,binary_crossentropy,RMSprop
26,1.911743402481079,0.265625,0.09858394756510451,0.9594595,relu,32,0.25,26,10,4,30,sigmoid,sparse_categorical_crossentropy,adam
26,2.3348997831344604,0.265625,0.11131171431314121,0.9632132,relu,32,0.25,26,10,4,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.6167988181114197,0.265625,0.10778577222737733,0.957958,relu,32,0.25,26,10,4,40,sigmoid,binary_crossentropy,adam
26,1.4698064923286438,0.296875,0.09029466724834284,0.960961,relu,32,0.25,26,10,4,40,sigmoid,binary_crossentropy,RMSprop
26,1.44728422164917,0.265625,0.10626825916248041,0.9602102,relu,32,0.25,26,10,4,40,sigmoid,sparse_categorical_crossentropy,adam
26,1.3358758687973022,0.3125,0.09950347882401836,0.963964,relu,32,0.25,26,10,4,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.560265064239502,0.328125,0.0935978533493148,0.9632132,relu,32,0.25,26,10,4,50,sigmoid,binary_crossentropy,adam
26,1.1290778517723083,0.3125,0.09890327220027512,0.9647147,relu,32,0.25,26,10,4,50,sigmoid,binary_crossentropy,RMSprop
26,1.962464988231659,0.265625,0.09638878756815249,0.960961,relu,32,0.25,26,10,4,50,sigmoid,sparse_categorical_crossentropy,adam
26,1.7867385149002075,0.5,0.09485657639555387,0.9677177,relu,32,0.25,26,10,4,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.6575605273246765,0.265625,0.15606278268335103,0.9542042,relu,32,0.25,26,10,8,10,sigmoid,binary_crossentropy,adam
26,1.7296928763389587,0.265625,0.17185869088044037,0.9542042,relu,32,0.25,26,10,8,10,sigmoid,binary_crossentropy,RMSprop
26,1.4267494082450867,0.265625,0.13825820820467608,0.9542042,relu,32,0.25,26,10,8,10,sigmoid,sparse_categorical_crossentropy,adam
26,2.1385862231254578,0.265625,0.1322199390591444,0.9542042,relu,32,0.25,26,10,8,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.793416440486908,0.265625,0.1362243996312221,0.9542042,relu,32,0.25,26,10,8,20,sigmoid,binary_crossentropy,adam
26,1.0293284356594086,0.265625,0.13612782818687572,0.9542042,relu,32,0.25,26,10,8,20,sigmoid,binary_crossentropy,RMSprop
26,1.4737392663955688,0.265625,0.1144469285959954,0.9542042,relu,32,0.25,26,10,8,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.6368483901023865,0.265625,0.13780417479015328,0.9542042,relu,32,0.25,26,10,8,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.5941195487976074,0.328125,0.10732059637168506,0.9572072,relu,32,0.25,26,10,8,30,sigmoid,binary_crossentropy,adam
26,1.2332388758659363,0.265625,0.11777870630000804,0.9542042,relu,32,0.25,26,10,8,30,sigmoid,binary_crossentropy,RMSprop
26,1.5422857999801636,0.265625,0.09736176318413503,0.9542042,relu,32,0.25,26,10,8,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.49231618642807,0.265625,0.12056062824733264,0.9542042,relu,32,0.25,26,10,8,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.0726270377635956,0.265625,0.1181266677003723,0.954955,relu,32,0.25,26,10,8,40,sigmoid,binary_crossentropy,adam
26,1.969651997089386,0.265625,0.10571006517130155,0.9602102,relu,32,0.25,26,10,8,40,sigmoid,binary_crossentropy,RMSprop
26,1.5698249340057373,0.265625,0.09726776538399963,0.9542042,relu,32,0.25,26,10,8,40,sigmoid,sparse_categorical_crossentropy,adam
26,1.8636019229888916,0.265625,0.11376416770456073,0.9647147,relu,32,0.25,26,10,8,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.7142276167869568,0.3125,0.08401324651441774,0.9647147,relu,32,0.25,26,10,8,50,sigmoid,binary_crossentropy,adam
26,1.3703032732009888,0.375,0.12030323227873077,0.9602102,relu,32,0.25,26,10,8,50,sigmoid,binary_crossentropy,RMSprop
26,1.3910940289497375,0.390625,0.10951550135965103,0.9617117,relu,32,0.25,26,10,8,50,sigmoid,sparse_categorical_crossentropy,adam
26,1.8635109663009644,0.265625,0.1387695394926243,0.954955,relu,32,0.25,26,10,8,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,2.2527568340301514,0.265625,0.20295897349938974,0.9542042,relu,32,0.25,26,10,12,10,sigmoid,binary_crossentropy,adam
26,2.2302249670028687,0.265625,0.1725296480609132,0.9557057,relu,32,0.25,26,10,12,10,sigmoid,binary_crossentropy,RMSprop
26,1.8654348850250244,0.265625,0.18454551768374514,0.9542042,relu,32,0.25,26,10,12,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.6187478303909302,0.265625,0.1685126648471878,0.9542042,relu,32,0.25,26,10,12,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.9042270183563232,0.265625,0.1400571014877554,0.9542042,relu,32,0.25,26,10,12,20,sigmoid,binary_crossentropy,adam
26,1.0838057398796082,0.265625,0.13904820877063023,0.9542042,relu,32,0.25,26,10,12,20,sigmoid,binary_crossentropy,RMSprop
26,1.8609864711761475,0.265625,0.13455381244421005,0.9542042,relu,32,0.25,26,10,12,20,sigmoid,sparse_categorical_crossentropy,adam
26,0.95685875415802,0.265625,0.1275941926214072,0.9542042,relu,32,0.25,26,10,12,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.3862935900688171,0.265625,0.13374783483532457,0.9542042,relu,32,0.25,26,10,12,30,sigmoid,binary_crossentropy,adam
26,0.9897211790084839,0.265625,0.15596590390255502,0.9542042,relu,32,0.25,26,10,12,30,sigmoid,binary_crossentropy,RMSprop
26,1.8975865840911865,0.265625,0.12242663763575368,0.9542042,relu,32,0.25,26,10,12,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.1148833632469177,0.265625,0.10791096640415154,0.9542042,relu,32,0.25,26,10,12,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.1907293796539307,0.265625,0.11671931135493356,0.9542042,relu,32,0.25,26,10,12,40,sigmoid,binary_crossentropy,adam
26,0.9254796504974365,0.265625,0.14340835289509446,0.9542042,relu,32,0.25,26,10,12,40,sigmoid,binary_crossentropy,RMSprop
26,2.2690078020095825,0.265625,0.11470589679372203,0.9542042,relu,32,0.25,26,10,12,40,sigmoid,sparse_categorical_crossentropy,adam
26,0.9191350042819977,0.265625,0.1453633594886727,0.9542042,relu,32,0.25,26,10,12,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.0209114253520966,0.265625,0.12692019875880117,0.9542042,relu,32,0.25,26,10,12,50,sigmoid,binary_crossentropy,adam
26,1.1719791293144226,0.265625,0.11001970446682549,0.9542042,relu,32,0.25,26,10,12,50,sigmoid,binary_crossentropy,RMSprop
26,2.2269283533096313,0.265625,0.0931619701476337,0.9542042,relu,32,0.25,26,10,12,50,sigmoid,sparse_categorical_crossentropy,adam
26,1.4372293949127197,0.265625,0.1342113269409081,0.9542042,relu,32,0.25,26,10,12,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.7881757020950317,0.265625,0.20123287310471405,0.9542042,relu,32,0.25,26,10,16,10,sigmoid,binary_crossentropy,adam
26,1.3849867582321167,0.265625,0.15722645660330942,0.9542042,relu,32,0.25,26,10,16,10,sigmoid,binary_crossentropy,RMSprop
26,2.2457653284072876,0.265625,0.20168306774742253,0.9542042,relu,32,0.25,26,10,16,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.5757314562797546,0.265625,0.16507739101623273,0.9542042,relu,32,0.25,26,10,16,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.678331196308136,0.265625,0.1446756386049875,0.9542042,relu,32,0.25,26,10,16,20,sigmoid,binary_crossentropy,adam
26,1.1894591450691223,0.265625,0.14254695192740127,0.9542042,relu,32,0.25,26,10,16,20,sigmoid,binary_crossentropy,RMSprop
26,1.5557048916816711,0.265625,0.12972108768047513,0.9542042,relu,32,0.25,26,10,16,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.3992473483085632,0.265625,0.14557484414305416,0.9542042,relu,32,0.25,26,10,16,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.1726433634757996,0.265625,0.12105966299526147,0.9542042,relu,32,0.25,26,10,16,30,sigmoid,binary_crossentropy,adam
26,1.0529760718345642,0.265625,0.14197019120683899,0.9542042,relu,32,0.25,26,10,16,30,sigmoid,binary_crossentropy,RMSprop
26,1.0858285427093506,0.265625,0.13212962549280477,0.9542042,relu,32,0.25,26,10,16,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.0146129727363586,0.265625,0.16931626819599946,0.9542042,relu,32,0.25,26,10,16,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.2661397457122803,0.265625,0.10755833287586321,0.9542042,relu,32,0.25,26,10,16,40,sigmoid,binary_crossentropy,adam
26,0.7693575918674469,0.265625,0.13600703605447892,0.9542042,relu,32,0.25,26,10,16,40,sigmoid,binary_crossentropy,RMSprop
26,1.5500932931900024,0.265625,0.12208355193560545,0.9542042,relu,32,0.25,26,10,16,40,sigmoid,sparse_categorical_crossentropy,adam
26,1.256748080253601,0.265625,0.13359857715285933,0.9542042,relu,32,0.25,26,10,16,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.4968592524528503,0.265625,0.11580934756373926,0.9542042,relu,32,0.25,26,10,16,50,sigmoid,binary_crossentropy,adam
26,0.7118627727031708,0.265625,0.1546211045000467,0.9542042,relu,32,0.25,26,10,16,50,sigmoid,binary_crossentropy,RMSprop
26,0.9317445158958435,0.265625,0.11670488497247924,0.9542042,relu,32,0.25,26,10,16,50,sigmoid,sparse_categorical_crossentropy,adam
26,0.7293696105480194,0.265625,0.1469598652643932,0.9542042,relu,32,0.25,26,10,16,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.2605190873146057,0.265625,0.09497029602796107,0.9654655,relu,32,0.25,26,24,1,10,sigmoid,binary_crossentropy,adam
26,1.3270110487937927,0.390625,0.08936106215591903,0.9662162,relu,32,0.25,26,24,1,10,sigmoid,binary_crossentropy,RMSprop
26,1.3239050507545471,0.34375,0.08654328458033525,0.9662162,relu,32,0.25,26,24,1,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.5771629214286804,0.671875,0.08282909941700128,0.9677177,relu,32,0.25,26,24,1,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.2594991326332092,0.4375,0.08213803892558043,0.966967,relu,32,0.25,26,24,1,20,sigmoid,binary_crossentropy,adam
26,1.3395600318908691,0.46875,0.0869484964209992,0.9684685,relu,32,0.25,26,24,1,20,sigmoid,binary_crossentropy,RMSprop
26,1.36960768699646,0.359375,0.07455303114433368,0.9707207,relu,32,0.25,26,24,1,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.3903651237487793,0.515625,0.07924716751854699,0.9722222,relu,32,0.25,26,24,1,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.1208442449569702,0.421875,0.08115748396596394,0.96997,relu,32,0.25,26,24,1,30,sigmoid,binary_crossentropy,adam
26,1.3423423171043396,0.5,0.08147127279458014,0.9692192,relu,32,0.25,26,24,1,30,sigmoid,binary_crossentropy,RMSprop
26,1.2245700359344482,0.46875,0.0821717792825477,0.9684685,relu,32,0.25,26,24,1,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.4749290347099304,0.5625,0.0720240408023288,0.96997,relu,32,0.25,26,24,1,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.3314194679260254,0.46875,0.07530894862101958,0.96997,relu,32,0.25,26,24,1,40,sigmoid,binary_crossentropy,adam
26,1.434126615524292,0.609375,0.07286679456793554,0.9714715,relu,32,0.25,26,24,1,40,sigmoid,binary_crossentropy,RMSprop
26,1.5183644890785217,0.3125,0.0841643323858937,0.9662162,relu,32,0.25,26,24,1,40,sigmoid,sparse_categorical_crossentropy,adam
26,1.3036657571792603,0.578125,0.07442100687293678,0.972973,relu,32,0.25,26,24,1,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.347958266735077,0.375,0.070885124104517,0.966967,relu,32,0.25,26,24,1,50,sigmoid,binary_crossentropy,adam
26,1.2737248539924622,0.546875,0.07492871724583723,0.96997,relu,32,0.25,26,24,1,50,sigmoid,binary_crossentropy,RMSprop
26,1.2203726172447205,0.578125,0.0789266850242766,0.9654655,relu,32,0.25,26,24,1,50,sigmoid,sparse_categorical_crossentropy,adam
26,1.5131577253341675,0.390625,0.08295261970645673,0.9714715,relu,32,0.25,26,24,1,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.5285727977752686,0.265625,0.10255024293521503,0.954955,relu,32,0.25,26,24,4,10,sigmoid,binary_crossentropy,adam
26,2.039206326007843,0.265625,0.11162912968109857,0.9542042,relu,32,0.25,26,24,4,10,sigmoid,binary_crossentropy,RMSprop
26,2.0688209533691406,0.265625,0.12094438408274909,0.9564565,relu,32,0.25,26,24,4,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.6662055253982544,0.265625,0.10222983328966766,0.9542042,relu,32,0.25,26,24,4,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,2.012986421585083,0.34375,0.08691974268392758,0.963964,relu,32,0.25,26,24,4,20,sigmoid,binary_crossentropy,adam
26,2.1881604194641113,0.390625,0.09263963839626527,0.9632132,relu,32,0.25,26,24,4,20,sigmoid,binary_crossentropy,RMSprop
26,1.7630248069763184,0.796875,0.08836634632748168,0.9617117,relu,32,0.25,26,24,4,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.583109736442566,0.78125,0.09301055151152539,0.9624625,relu,32,0.25,26,24,4,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.650237798690796,0.3125,0.09921641682495584,0.963964,relu,32,0.25,26,24,4,30,sigmoid,binary_crossentropy,adam
26,1.6904258728027344,0.40625,0.0931280188530952,0.9677177,relu,32,0.25,26,24,4,30,sigmoid,binary_crossentropy,RMSprop
26,1.6766579747200012,0.328125,0.08793862779308725,0.9654655,relu,32,0.25,26,24,4,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.6275856494903564,0.78125,0.0845771144191782,0.9714715,relu,32,0.25,26,24,4,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.7481688261032104,0.375,0.07641344848606321,0.9654655,relu,32,0.25,26,24,4,40,sigmoid,binary_crossentropy,adam
26,2.4585012197494507,0.78125,0.0722670507234138,0.9737237,relu,32,0.25,26,24,4,40,sigmoid,binary_crossentropy,RMSprop
26,1.5946928262710571,0.609375,0.0849442532000778,0.9677177,relu,32,0.25,26,24,4,40,sigmoid,sparse_categorical_crossentropy,adam
26,1.6468167304992676,0.796875,0.08183819934860007,0.9707207,relu,32,0.25,26,24,4,40,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.7024394869804382,0.796875,0.07603382808086392,0.96997,relu,32,0.25,26,24,4,50,sigmoid,binary_crossentropy,adam
26,1.3716723322868347,0.421875,0.09760124372268045,0.963964,relu,32,0.25,26,24,4,50,sigmoid,binary_crossentropy,RMSprop
26,1.569894254207611,0.703125,0.07941617355779843,0.9707207,relu,32,0.25,26,24,4,50,sigmoid,sparse_categorical_crossentropy,adam
26,1.5902451872825623,0.703125,0.07915996114636685,0.96997,relu,32,0.25,26,24,4,50,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.4219495058059692,0.265625,0.14505510893580434,0.9587087,relu,32,0.25,26,24,8,10,sigmoid,binary_crossentropy,adam
26,1.8997528553009033,0.265625,0.1194156510335905,0.9542042,relu,32,0.25,26,24,8,10,sigmoid,binary_crossentropy,RMSprop
26,1.8699991703033447,0.265625,0.10847874501490737,0.9542042,relu,32,0.25,26,24,8,10,sigmoid,sparse_categorical_crossentropy,adam
26,1.6559075713157654,0.265625,0.16353220651457617,0.9542042,relu,32,0.25,26,24,8,10,sigmoid,sparse_categorical_crossentropy,RMSprop
26,2.3673973083496094,0.265625,0.09628082214443533,0.960961,relu,32,0.25,26,24,8,20,sigmoid,binary_crossentropy,adam
26,1.5451018810272217,0.265625,0.1087054375981403,0.9542042,relu,32,0.25,26,24,8,20,sigmoid,binary_crossentropy,RMSprop
26,1.8239468336105347,0.265625,0.09769028476117789,0.9542042,relu,32,0.25,26,24,8,20,sigmoid,sparse_categorical_crossentropy,adam
26,1.6517994403839111,0.265625,0.12295628260742794,0.9542042,relu,32,0.25,26,24,8,20,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.3926479816436768,0.265625,0.0928811183025887,0.9542042,relu,32,0.25,26,24,8,30,sigmoid,binary_crossentropy,adam
26,1.2621479630470276,0.796875,0.09678138604572227,0.9692192,relu,32,0.25,26,24,8,30,sigmoid,binary_crossentropy,RMSprop
26,1.8836175203323364,0.703125,0.0775531123059469,0.9624625,relu,32,0.25,26,24,8,30,sigmoid,sparse_categorical_crossentropy,adam
26,1.6656154990196228,0.796875,0.10316866452668656,0.972973,relu,32,0.25,26,24,8,30,sigmoid,sparse_categorical_crossentropy,RMSprop
26,1.8608355522155762,0.265625,0.08382491532478246,0.9542042,relu,32,0.25,26,24,8,40,sigmoid,binary_crossentropy,adam
26,1.8195506930351257,0.796875,0.09926911351738034,0.966967,relu,32,0.25,26,24,8,40,sigmoid,binary_crossentropy,RMSprop
