round_epochs,loss,acc,val_loss,val_acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
1,0.183931473942911,0.9372937,0.5941462075831939,0.75510204,relu,10,0.0,1,50,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2888092302652721,0.8888889,0.3478462811635465,0.64081633,relu,10,0.25,1,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.4992323861067051,0.7920792,0.14820693688733236,0.9959184,elu,32,0.25,1,50,35,77,sigmoid,binary_crossentropy,adam
1,0.22538405940412032,0.9163916,0.2007368286653441,0.8857143,relu,32,0.0,1,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.11992295354408006,0.96039605,0.5744021319613165,0.6612245,relu,32,0.5,24,50,5,287,sigmoid,binary_crossentropy,adam
1,0.6147067844539847,0.7557756,0.38922351185156373,0.9959184,elu,32,0.25,1,50,35,7,sigmoid,binary_crossentropy,adam
10,0.174989271628942,0.9339934,0.7527461015448278,0.0040816325,relu,10,0.5,10,35,35,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.1492923793573673,0.9647965,0.9288065387886397,0.7673469,relu,10,0.25,5,65,5,357,sigmoid,binary_crossentropy,RMSprop
10,0.20382331867883652,0.92519253,1.0312463203255011,0.5469388,elu,10,0.5,10,65,5,77,sigmoid,binary_crossentropy,adam
10,0.26076769697653024,0.88668865,0.21626332523871442,0.9959184,elu,10,0.0,10,35,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5703082410546944,0.760176,0.4660184054958577,0.77959186,elu,32,0.25,1,50,5,7,sigmoid,binary_crossentropy,RMSprop
24,0.22217437478163504,0.92189217,0.6208618417078134,0.59183675,elu,10,0.25,24,65,15,7,sigmoid,binary_crossentropy,RMSprop
24,0.04343399764699897,0.98129815,1.3988359412368463,0.64081633,elu,10,0.0,24,65,5,147,sigmoid,binary_crossentropy,adam
5,0.21173273292617714,0.9020902,0.31708260141408107,0.77959186,elu,10,0.5,5,65,5,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.36895314111436817,0.8888889,0.1211416985307421,0.9959184,elu,32,0.25,24,65,35,147,sigmoid,binary_crossentropy,adam
10,1.7908994866938701,0.8888889,0.0657882568787419,0.9959184,relu,10,0.25,10,50,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.4558777986022637,0.8613861,0.23477787782951276,0.9959184,elu,10,0.5,5,65,15,77,sigmoid,binary_crossentropy,adam
1,0.35447978107330397,0.8822882,2.3809171501471074,0.6530612,elu,10,0.25,1,50,15,287,sigmoid,binary_crossentropy,adam
24,0.21976762678004133,0.9614962,2.295741480528092,0.7714286,relu,10,0.5,24,35,5,287,sigmoid,binary_crossentropy,RMSprop
24,0.07591460096808736,0.9768977,0.6553928134392719,0.60408163,elu,10,0.0,24,65,15,147,sigmoid,binary_crossentropy,adam
10,0.1465419466363684,0.96259624,0.31534645593896204,0.59591836,relu,32,0.25,10,65,15,77,sigmoid,binary_crossentropy,adam
24,0.18774285650253036,0.8888889,0.2351425110685582,0.9959184,relu,10,0.25,24,65,35,147,sigmoid,binary_crossentropy,adam
5,0.29299387698250157,0.8877888,0.16287811661177143,0.9959184,relu,10,0.5,5,20,15,427,sigmoid,binary_crossentropy,adam
24,0.05147726039788445,0.980198,1.5247987591490453,0.6163265,elu,32,0.0,24,50,5,287,sigmoid,binary_crossentropy,adam
24,0.20295191387067518,0.9339934,0.3275044005740339,0.6857143,relu,10,0.5,24,20,15,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.14685184130705362,0.9405941,0.8233373817132443,0.5346939,relu,32,0.25,5,20,5,427,sigmoid,binary_crossentropy,adam
10,0.10270412177732675,0.9559956,0.5482963187353952,0.59591836,relu,32,0.25,10,50,15,287,sigmoid,binary_crossentropy,adam
5,0.07087988116674954,0.97139716,1.191507247516087,0.5265306,relu,32,0.0,5,35,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.21037398860661766,0.8877888,0.2750956278066246,0.9959184,elu,32,0.0,24,20,15,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,5,50,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.6686780936319311,0.8811881,0.5582827920816382,0.9959184,relu,32,0.5,1,65,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.45212249964377277,0.83828384,0.6401675195110087,0.97959185,elu,32,0.0,1,50,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.26831637191759344,0.8888889,0.3196885365612653,0.9959184,elu,32,0.25,5,20,15,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.8026023321058622,0.88008803,0.6501081841332572,0.9959184,elu,10,0.5,5,20,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.7510901780182248,0.79977995,0.554110166977863,0.9959184,elu,10,0.5,1,20,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5869874660790425,0.8349835,0.5558247743820658,0.9959184,elu,32,0.5,1,35,15,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.08267332098320766,0.97359735,0.5998047787315991,0.6489796,relu,32,0.0,10,65,35,77,sigmoid,binary_crossentropy,adam
10,0.1398209440301616,0.95269525,1.0023805555032224,0.5755102,elu,32,0.25,10,50,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.08482803509807824,0.9757976,1.4301992741442222,0.66530615,relu,10,0.0,5,20,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.2707575179344107,0.88338834,0.14055399490254267,0.9959184,elu,10,0.0,10,65,35,287,sigmoid,binary_crossentropy,RMSprop
5,0.2109613254060815,0.92189217,0.7669489442085733,0.70612246,elu,32,0.5,5,20,5,357,sigmoid,binary_crossentropy,RMSprop
10,0.10221699731807635,0.9482948,0.890687870006172,0.37142858,relu,32,0.0,10,35,35,217,sigmoid,binary_crossentropy,RMSprop
10,0.7158847014435152,0.92629266,1.6927074169626042,0.01632653,relu,10,0.5,10,50,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.45422347471921226,0.88668865,0.2285397643945655,0.9959184,relu,32,0.25,5,50,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4359703873774924,0.8646865,0.2740950286388397,0.9959184,relu,32,0.25,1,20,15,77,sigmoid,binary_crossentropy,RMSprop
24,0.6931471833170313,0.8888889,0.6931471824645996,0.9959184,elu,32,0.0,24,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.36572442702514635,0.8877888,0.34268006804038065,0.7387755,elu,10,0.25,10,65,35,427,sigmoid,binary_crossentropy,adam
10,0.05874104517527848,0.98129815,0.1965179072350872,0.9918367,relu,10,0.0,10,20,5,287,sigmoid,binary_crossentropy,adam
5,0.20405469627682274,0.9328933,0.26286683486517975,0.8612245,relu,10,0.5,5,50,5,217,sigmoid,binary_crossentropy,RMSprop
10,0.1164249080439212,0.9592959,0.8927168466606918,0.6204082,elu,32,0.25,10,35,5,357,sigmoid,binary_crossentropy,adam
1,0.3012554384317204,0.82838285,0.3007127791034932,0.59591836,elu,32,0.25,1,65,5,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.6916221101554182,0.8888889,0.6931471824645996,0.9959184,elu,32,0.25,24,50,15,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.43300441500901915,0.88448846,0.24807348001976404,0.9959184,elu,32,0.5,10,35,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,relu,10,0.25,10,35,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.12460925112036851,0.94169414,0.5266836285591125,0.6897959,elu,32,0.25,5,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.13390283270428155,0.9779978,3.346190376701404,0.66530615,relu,10,0.25,24,50,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.3487345174004142,0.8888889,0.10565027290461015,0.9959184,relu,32,0.25,24,20,35,427,sigmoid,binary_crossentropy,adam
10,0.17625273904203242,0.94609463,0.8410423550070548,0.6979592,elu,10,0.5,10,50,5,217,sigmoid,binary_crossentropy,adam
24,0.2608678202148425,0.9680968,1.5399560964837369,0.67346936,relu,10,0.5,24,65,5,77,sigmoid,binary_crossentropy,RMSprop
5,0.08937470126426825,0.97029704,0.7869242952794445,0.6204082,elu,10,0.0,5,65,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.13184412035218165,0.9471947,1.452629591007622,0.63265306,elu,32,0.5,24,35,5,147,sigmoid,binary_crossentropy,RMSprop
1,0.8454104339656788,0.6974698,0.5897896895603257,0.9959184,elu,32,0.5,1,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.573194642697755,0.85588557,0.5093222070713432,0.9959184,relu,32,0.5,1,65,35,77,sigmoid,binary_crossentropy,adam
1,0.2183886684131029,0.919692,0.5251220038958958,0.6571429,relu,10,0.0,1,20,5,77,sigmoid,binary_crossentropy,RMSprop
1,0.456347203031756,0.86248624,0.23919155317909863,0.9959184,relu,32,0.0,1,50,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.11765722811160091,0.96259624,1.386952205580108,0.6571429,elu,32,0.0,5,65,15,147,sigmoid,binary_crossentropy,adam
5,0.10331004697824084,0.9757976,0.6065630067367943,0.7387755,relu,10,0.0,5,35,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5924546153369648,0.8877888,0.3893088528088161,0.9959184,relu,10,0.25,1,20,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.23819596005132704,0.94939494,0.1919046906963447,0.75510204,relu,10,0.0,5,20,35,287,sigmoid,binary_crossentropy,RMSprop
10,0.040545683841012654,0.9856986,0.40003734256844137,0.7714286,relu,10,0.0,10,35,5,427,sigmoid,binary_crossentropy,RMSprop
1,0.19131860772281134,0.92519253,1.3221213476998466,0.6857143,relu,10,0.0,1,65,5,427,sigmoid,binary_crossentropy,RMSprop
5,0.2649559978276852,0.8932893,0.24096811182644903,0.85714287,elu,32,0.25,5,20,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.622414753578677,0.8822882,0.4962717781261522,0.9959184,relu,10,0.0,1,50,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.563375401057557,0.86358637,0.3550758340529033,0.79183674,elu,10,0.5,5,65,15,147,sigmoid,binary_crossentropy,RMSprop
1,0.3141712704540217,0.8888889,0.048810879946971426,0.9959184,relu,32,0.0,1,50,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.17122293294820323,0.9306931,1.2367454499614483,0.6489796,elu,32,0.5,10,65,5,217,sigmoid,binary_crossentropy,RMSprop
5,0.2854102832255977,0.88668865,0.4432038669683495,0.9959184,elu,32,0.0,5,50,35,147,sigmoid,binary_crossentropy,adam
1,0.8416064297667694,0.6347635,0.35205782797871804,0.9959184,elu,10,0.5,1,65,15,7,sigmoid,binary_crossentropy,RMSprop
24,0.10384283951669111,0.9581958,0.36830190420150755,0.5714286,relu,32,0.25,24,65,15,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.15031413999524448,0.9581958,0.7056208547280759,0.6163265,elu,32,0.25,10,65,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,1.7017681379817893,0.8888889,0.11418327579692919,0.9959184,relu,32,0.0,1,50,35,357,sigmoid,binary_crossentropy,RMSprop
5,0.28805304075699,0.91859186,0.5345025579540097,0.62857145,relu,10,0.5,5,50,15,357,sigmoid,binary_crossentropy,RMSprop
10,0.13277284820677818,0.94939494,0.42003492883273535,0.67346936,relu,32,0.5,10,50,5,357,sigmoid,binary_crossentropy,adam
5,0.056214000119922974,0.98129815,0.5558753197290459,0.8244898,relu,32,0.0,5,35,5,217,sigmoid,binary_crossentropy,RMSprop
10,0.6931471833170313,0.8888889,0.7066401435404408,0.012244898,elu,32,0.5,10,50,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.42277124368383806,0.88668865,0.20379526304955387,0.9959184,relu,10,0.5,5,50,5,7,sigmoid,binary_crossentropy,adam
5,0.25722484008641655,0.88008803,0.5291503964638223,0.9959184,elu,32,0.0,5,20,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.1901015933953703,0.9229923,0.5768820297125042,0.75918365,elu,10,0.0,1,35,5,147,sigmoid,binary_crossentropy,RMSprop
10,0.3826914948172564,0.8888889,0.14983529339031298,0.9959184,relu,10,0.25,10,50,15,7,sigmoid,binary_crossentropy,adam
10,0.13129825908096449,0.9570957,0.3127396117667763,0.60816324,relu,32,0.25,10,20,15,217,sigmoid,sparse_categorical_crossentropy,adam
24,1.7908994836775727,0.8888889,0.0657882568787419,0.9959184,relu,10,0.5,24,50,35,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.22720600802435395,0.8888889,0.28876127819625697,0.9959184,relu,10,0.5,10,20,15,357,sigmoid,binary_crossentropy,adam
24,0.25193744490119835,0.8888889,0.21430553343831277,0.9959184,elu,10,0.25,24,65,35,147,sigmoid,binary_crossentropy,adam
10,0.26909503929994555,0.93949395,0.6182866254631354,0.6571429,relu,10,0.5,10,20,5,357,sigmoid,binary_crossentropy,RMSprop
24,0.14646724393494975,0.9306931,0.907705866560644,0.6571429,elu,32,0.0,24,65,15,287,sigmoid,binary_crossentropy,RMSprop
10,0.17815945744186606,0.9273927,0.9287663561957223,0.60408163,elu,32,0.5,10,65,5,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.17100489660775417,0.9537954,1.0574109870989619,0.59591836,elu,10,0.25,24,35,15,147,sigmoid,binary_crossentropy,RMSprop
10,0.23861050626295138,0.93949395,0.49471534149987356,0.5795918,relu,10,0.5,10,50,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,1.7908994954804727,0.8888889,0.0657882568787419,0.9959184,relu,10,0.25,5,50,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,24,50,35,287,sigmoid,sparse_categorical_crossentropy,adam
1,1.4550874464918742,0.8877888,0.6655820160495992,0.9959184,relu,32,0.5,1,50,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6071624379396046,0.8822882,0.10405834110415711,0.9959184,relu,10,0.5,1,35,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.23028191261821324,0.8888889,0.24067839980125427,0.9959184,relu,32,0.25,5,65,35,427,sigmoid,binary_crossentropy,adam
5,0.12387125612092097,0.9592959,0.14290812362213523,0.86938775,elu,32,0.0,5,65,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5074970300379926,0.8459846,0.02413928649882425,0.9959184,elu,10,0.25,1,35,35,287,sigmoid,binary_crossentropy,adam
10,0.14974984626631008,0.9306931,0.42372982319520447,0.5795918,relu,32,0.25,10,50,15,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.34836415248145364,0.88668865,0.6487457769257682,0.9959184,relu,32,0.5,10,35,35,427,sigmoid,binary_crossentropy,adam
1,0.3563346492927788,0.8690869,0.17819360178344104,0.9959184,relu,32,0.25,1,50,5,357,sigmoid,binary_crossentropy,adam
10,0.23117098863040916,0.9031903,0.5794768722689881,0.5265306,relu,32,0.5,10,20,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.15015893897886906,0.9581958,2.4575492123864136,0.59591836,elu,10,0.5,24,65,5,287,sigmoid,binary_crossentropy,RMSprop
10,0.19256705922785147,0.9163916,1.3696782637615592,0.5755102,elu,10,0.25,10,20,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.47196182094686495,0.6831683,0.6668279864350144,0.93061227,elu,10,0.0,1,50,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.17248547800926223,0.9438944,0.4308156819976106,0.7265306,relu,32,0.5,10,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6424784748861105,0.6732673,0.5357491571076062,0.9959184,elu,32,0.25,1,20,5,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.16442646251784432,0.8888889,0.2418645319890003,0.9959184,relu,32,0.25,24,50,5,7,sigmoid,binary_crossentropy,RMSprop
24,0.028724435767524113,0.9933993,0.6255526664305706,0.5877551,relu,10,0.0,24,50,15,77,sigmoid,binary_crossentropy,adam
1,0.6692579909995182,0.8778878,0.19718130127507813,0.9959184,relu,32,0.25,1,20,15,287,sigmoid,binary_crossentropy,RMSprop
1,0.3015487300287379,0.86248624,1.6852030671372706,0.6244898,elu,32,0.25,1,50,15,217,sigmoid,binary_crossentropy,adam
5,0.07991410607347962,0.97139716,1.3739791534727022,0.5877551,elu,10,0.0,5,65,5,77,sigmoid,binary_crossentropy,RMSprop
24,0.4001627959643445,0.909791,1.4735481970164241,0.6530612,elu,10,0.25,24,50,15,427,sigmoid,binary_crossentropy,adam
5,0.5897719179770865,0.81848186,0.3540349962759991,0.9959184,elu,32,0.5,5,35,15,77,sigmoid,binary_crossentropy,adam
1,0.48966703695891584,0.86358637,0.16900206390692263,0.9959184,relu,32,0.25,1,20,5,147,sigmoid,binary_crossentropy,adam
24,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,24,35,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.1865461306452825,0.909791,0.37747848064315564,0.62857145,relu,10,0.5,10,20,5,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.06513812060481218,0.9823982,0.7927958298702629,0.74693877,relu,32,0.0,10,35,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.18423209188770343,0.9350935,0.6391541915280479,0.64489794,elu,10,0.25,10,50,5,7,sigmoid,binary_crossentropy,RMSprop
1,0.6766239434841311,0.64026403,0.5597190674470396,0.79591835,elu,10,0.5,1,65,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.018800970927407266,0.9889989,1.6194260743199562,0.68163264,relu,32,0.0,24,50,15,217,sigmoid,binary_crossentropy,adam
10,0.18942794633252655,0.93179315,0.8476025094791334,0.0040816325,relu,32,0.5,10,65,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.07688997639189458,0.97359735,0.20218724015415931,0.9877551,elu,32,0.0,24,35,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.3224253061712116,0.86358637,0.14048594941898268,0.9959184,elu,32,0.25,10,35,35,357,sigmoid,binary_crossentropy,adam
5,0.24284678639107452,0.9306931,0.4724902766091483,0.5714286,relu,10,0.5,5,35,15,217,sigmoid,binary_crossentropy,RMSprop
1,0.4471638210371907,0.8569857,0.46655157463891167,0.5346939,elu,32,0.25,1,20,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.07027613013042405,0.9768977,0.34771669914527814,0.8244898,relu,10,0.0,5,65,5,217,sigmoid,binary_crossentropy,RMSprop
1,0.40776587108573215,0.88008803,0.19113989901753817,0.9959184,relu,10,0.25,1,35,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.3895456889850201,0.85918593,0.8026892439443238,0.7755102,elu,10,0.5,1,20,5,357,sigmoid,binary_crossentropy,RMSprop
5,0.05475351870133543,0.98129815,0.34674001523122494,0.877551,relu,10,0.0,5,20,5,357,sigmoid,binary_crossentropy,adam
5,0.04568026597768716,0.98459846,0.2760614586119749,0.8367347,relu,32,0.0,5,35,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.40373085890010374,0.88668865,0.3066685792742943,0.9959184,relu,10,0.25,1,20,15,77,sigmoid,binary_crossentropy,adam
24,0.7046938135408529,0.8888889,0.1523843203880349,0.9959184,relu,10,0.5,24,35,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.3293104882462048,0.88338834,0.6878328311200045,0.9959184,relu,10,0.5,5,65,35,287,sigmoid,binary_crossentropy,adam
1,1.4710967306814047,0.87018704,0.6189211139873583,0.9959184,relu,32,0.5,1,35,35,287,sigmoid,binary_crossentropy,RMSprop
1,1.0318253224897962,0.81738174,0.4168578516463844,0.9959184,elu,32,0.5,1,65,35,287,sigmoid,binary_crossentropy,adam
5,0.12047396029462865,0.9581958,0.5272107367612877,0.66938776,relu,10,0.0,5,35,35,77,sigmoid,binary_crossentropy,adam
24,0.35342853707317734,0.8888889,0.11648298328628345,0.9959184,relu,10,0.0,24,35,35,357,sigmoid,binary_crossentropy,adam
10,0.1950636719680331,0.92629266,0.5254902151166176,0.60408163,elu,32,0.5,10,35,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6068912569543906,0.88008803,0.5172605551019007,0.9959184,relu,10,0.25,1,20,35,217,sigmoid,binary_crossentropy,RMSprop
5,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,5,35,15,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.10927580526494088,0.9592959,0.7346746488493316,0.71020406,elu,32,0.25,10,65,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,1.7908994915461776,0.8888889,0.06578825590561169,0.9959184,elu,32,0.25,24,20,15,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.3433031699608917,0.8910891,0.24810028465426698,0.74693877,relu,32,0.0,1,20,5,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.38573629760702843,0.8690869,0.8063026981694358,0.66530615,elu,32,0.5,1,65,5,427,sigmoid,binary_crossentropy,adam
1,0.24036357623122312,0.9009901,0.6060832860518475,0.60816324,elu,32,0.0,1,35,15,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.1574114172568809,0.88448846,0.29859956563735496,0.9959184,elu,32,0.25,24,65,15,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.18991862764675116,0.91859186,0.3447190602214969,0.60408163,relu,10,0.5,5,65,15,287,sigmoid,binary_crossentropy,adam
1,0.25476104196066773,0.8778878,0.7649938641762247,0.6938776,elu,32,0.0,1,20,5,357,sigmoid,binary_crossentropy,adam
10,0.2111245603660502,0.8789879,0.2995165860166355,0.9959184,relu,10,0.25,10,65,15,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.014845195537996791,0.99559957,1.6558002457326773,0.74693877,relu,32,0.0,24,35,5,427,sigmoid,binary_crossentropy,adam
1,0.5588388879700462,0.8481848,0.5384727717662344,0.6489796,elu,32,0.5,1,20,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.2893753473068576,0.8613861,0.25421495249076764,0.6979592,elu,10,0.5,1,20,5,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.219191110234902,0.8855886,0.28112562146639086,0.9959184,elu,10,0.25,10,35,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.08645001508303732,0.9669967,0.8684959207262312,0.63265306,elu,32,0.0,24,65,15,357,sigmoid,binary_crossentropy,adam
5,0.3629680037564046,0.8888889,0.12865418606266685,0.9959184,relu,32,0.25,5,50,35,77,sigmoid,binary_crossentropy,adam
5,0.2418266403252142,0.88448846,0.464804115344067,0.9714286,elu,10,0.0,5,50,5,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.9271129648579229,0.87238723,0.20947293055300809,0.9959184,elu,10,0.0,10,20,35,287,sigmoid,binary_crossentropy,RMSprop
24,0.08505447096589899,0.980198,0.29973309672608667,0.6979592,relu,32,0.0,24,35,5,7,sigmoid,binary_crossentropy,RMSprop
10,0.396535809513497,0.8822882,0.1344225579986767,0.9959184,elu,10,0.5,10,35,15,7,sigmoid,binary_crossentropy,adam
5,0.5593938051146118,0.7953795,0.4441935559924768,0.9959184,elu,32,0.5,5,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
1,1.7489541666735908,0.88008803,0.06578825590561169,0.9959184,relu,32,0.25,1,35,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.48865061552479977,0.83168316,0.3054684742372863,0.8816326,elu,32,0.5,5,50,5,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.4870451149111665,0.8888889,0.4102007693173934,0.9959184,relu,32,0.0,24,65,15,7,sigmoid,binary_crossentropy,RMSprop
10,0.22765203305531387,0.8888889,0.3310765571740209,0.9959184,elu,32,0.0,10,65,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.24887072969519003,0.9130913,0.3492648651405257,0.66530615,relu,32,0.25,10,20,15,427,sigmoid,binary_crossentropy,adam
10,0.42112832748179224,0.93179315,0.10359872499986746,0.9510204,elu,10,0.25,10,35,15,427,sigmoid,binary_crossentropy,RMSprop
10,0.13139278160529036,0.9592959,0.6045364535584742,0.71020406,relu,32,0.25,10,20,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.2718997336596218,0.9020902,0.5606167615068202,0.7020408,elu,32,0.25,5,20,15,357,sigmoid,binary_crossentropy,adam
5,0.11782170810846343,0.9559956,1.9030014174325125,0.5714286,elu,32,0.25,5,65,5,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.3857192629405243,0.8459846,1.0595634944584904,0.71836734,elu,32,0.5,1,50,5,287,sigmoid,binary_crossentropy,adam
1,0.4303555635794756,0.8371837,0.4391983650168594,0.90612245,elu,10,0.25,1,65,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.3598600618123221,0.8888889,0.14173181184700556,0.9959184,relu,32,0.25,24,20,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.12925870717391455,0.9559956,0.2139880221109001,0.7673469,relu,32,0.25,5,65,15,147,sigmoid,sparse_categorical_crossentropy,adam
10,1.2034663787371611,0.8910891,0.7985112959024857,0.0040816325,relu,10,0.5,10,20,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.14607450308644995,0.889989,0.32620088445897005,0.98367345,elu,32,0.0,24,35,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.38910997726998575,0.829483,0.3431415553603854,0.79183674,elu,32,0.25,1,20,5,77,sigmoid,binary_crossentropy,adam
24,0.42386828877528643,0.9119912,0.849979261411544,0.5020408,elu,10,0.5,24,50,15,287,sigmoid,binary_crossentropy,RMSprop
24,0.16341772582074596,0.9515952,0.4703606167618109,0.6163265,relu,32,0.5,24,35,15,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.5731814814479438,0.88448846,0.44689415887910494,0.9959184,relu,32,0.5,1,50,15,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.26459841738374057,0.8888889,0.26673137107673955,0.9959184,elu,10,0.0,10,35,35,427,sigmoid,binary_crossentropy,adam
24,0.12790571818297303,0.9592959,1.069768951255448,0.62857145,elu,10,0.5,24,35,5,287,sigmoid,binary_crossentropy,RMSprop
24,1.7677747541003757,0.8888889,0.06578825590561169,0.9959184,elu,32,0.25,24,65,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.423128746818788,0.8888889,0.26487831619321084,0.9959184,relu,10,0.5,5,65,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
24,1.7908994801367022,0.8888889,0.0657882568787419,0.9959184,relu,10,0.25,24,65,35,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.6931473186569508,0.11111111,0.6931474160174934,0.0040816325,elu,10,0.0,10,50,35,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.40868963430685834,0.88668865,0.40691171848044105,0.9959184,relu,32,0.25,1,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.19237020959292833,0.8888889,0.2322693333942063,0.9959184,elu,32,0.0,24,65,35,77,sigmoid,binary_crossentropy,adam
1,0.44205691156410937,0.8888889,0.15082491021983477,0.9959184,relu,10,0.0,1,20,5,7,sigmoid,binary_crossentropy,RMSprop
5,0.20533321808298233,0.8877888,0.1965386928819424,0.9959184,relu,10,0.25,5,65,5,7,sigmoid,binary_crossentropy,RMSprop
