round_epochs,loss,acc,val_loss,val_acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
10,0.9423713956404169,0.9495413,6.94870138168335,0.265625,elu,32,0.0,10,65,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.8132984336363054,0.9495413,0.961699366569519,0.265625,relu,32,0.5,10,50,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.35211592703401307,0.92477065,0.8997228518128395,0.265625,elu,10,0.25,1,35,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.40416537006513786,0.8422018,0.7233263738453388,0.5625,elu,10,0.5,1,50,5,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.32736059147010155,0.9385321,1.1492361426353455,0.265625,elu,32,0.5,5,65,15,147,sigmoid,binary_crossentropy,RMSprop
1,1.7292772289566853,0.8,3.207127094268799,0.265625,elu,32,0.0,1,50,15,427,sigmoid,binary_crossentropy,RMSprop
24,0.08992511782721634,0.98623854,1.6454788651317358,0.765625,relu,10,0.25,24,65,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.8132984496037818,0.9495413,11.836726248264313,0.265625,relu,10,0.25,24,65,35,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.6719411163155092,0.9495413,0.720410943031311,0.265625,relu,32,0.0,1,50,35,7,sigmoid,binary_crossentropy,adam
5,0.763382893251373,0.9495413,11.748677402734756,0.265625,elu,10,0.25,5,50,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.07193806256253217,0.9770642,0.8524952158331871,0.390625,relu,10,0.0,5,35,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.10873416313156845,0.9495413,0.8602818008512259,0.265625,relu,10,0.5,10,35,15,217,sigmoid,binary_crossentropy,adam
1,0.786334331976157,0.9495413,11.836726397275925,0.265625,relu,10,0.0,1,65,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.039298143562991085,0.98899084,1.7420023679733276,0.4375,elu,32,0.0,10,35,5,77,sigmoid,binary_crossentropy,adam
5,0.8499686794564846,0.89266056,8.52231478691101,0.265625,elu,32,0.0,5,20,35,357,sigmoid,binary_crossentropy,adam
5,0.8132984386671501,0.9495413,11.836726546287537,0.265625,relu,10,0.5,5,35,15,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.15176327165649828,0.9495413,1.2521724104881287,0.265625,elu,32,0.0,24,65,35,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.14140196807687175,0.9431193,4.237843729555607,0.265625,relu,10,0.25,10,50,15,147,sigmoid,binary_crossentropy,adam
24,0.27611249182763115,0.9431193,0.9591856002807617,0.265625,elu,32,0.5,24,50,35,357,sigmoid,binary_crossentropy,RMSprop
10,0.21495184640682072,0.9495413,2.1946505904197693,0.265625,relu,10,0.25,10,20,35,77,sigmoid,binary_crossentropy,adam
5,0.06367197676605563,0.9825688,1.7078695856034756,0.546875,elu,10,0.0,5,50,5,287,sigmoid,binary_crossentropy,adam
5,0.4287645533640331,0.9495413,1.069145679473877,0.265625,relu,32,0.5,5,50,35,77,sigmoid,binary_crossentropy,RMSprop
5,0.08128536607553775,0.9770642,4.603422045707703,0.296875,elu,10,0.0,5,35,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.19306616404461205,0.94862384,7.9016242027282715,0.265625,elu,32,0.25,10,50,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.6884672984248484,0.94862384,0.7761079091578722,0.3125,elu,10,0.5,10,50,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2333994703527557,0.9183486,1.3741935770958662,0.265625,elu,10,0.0,1,65,15,147,sigmoid,binary_crossentropy,RMSprop
24,0.01654107846998705,0.9954128,2.4971175114624202,0.703125,relu,10,0.0,24,35,5,217,sigmoid,binary_crossentropy,adam
1,0.25889290457510244,0.91284406,3.2461267560720444,0.296875,elu,10,0.25,1,50,5,357,sigmoid,binary_crossentropy,RMSprop
24,0.21100610713346288,0.9495413,2.1692745685577393,0.265625,elu,32,0.25,24,20,35,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.20857487389645063,0.94587153,101.44433349370956,0.265625,elu,10,0.25,24,65,15,427,sigmoid,binary_crossentropy,RMSprop
10,0.13522627482365884,0.9550459,2.0241801738739014,0.265625,elu,32,0.0,10,65,15,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.059056203052009475,0.98073393,1.9540983382612467,0.609375,relu,10,0.0,5,20,15,77,sigmoid,binary_crossentropy,adam
5,0.10254596335558211,0.9605505,1.0338435117155313,0.71875,relu,10,0.5,5,35,5,287,sigmoid,binary_crossentropy,adam
24,0.04206702834984328,0.9908257,1.9836777215823531,0.71875,relu,10,0.0,24,35,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.07423735677238996,0.9706422,1.5073057413101196,0.5,relu,32,0.5,24,50,5,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.26667345561292194,0.9495413,2.0553669594228268,0.265625,relu,10,0.5,5,50,35,7,sigmoid,binary_crossentropy,adam
5,0.04612761368131833,0.98623854,1.0461758971214294,0.671875,relu,32,0.0,5,50,15,147,sigmoid,binary_crossentropy,RMSprop
5,0.18094334158877662,0.94678897,3.18795183300972,0.265625,elu,10,0.0,5,65,35,147,sigmoid,binary_crossentropy,adam
10,0.2613613521082139,0.9495413,2.0631558932363987,0.265625,relu,10,0.5,10,35,35,7,sigmoid,sparse_categorical_crossentropy,adam
1,0.6867385477101037,0.7550459,0.7086283564567566,0.265625,relu,32,0.0,1,50,5,7,sigmoid,binary_crossentropy,adam
1,0.3447530487634189,0.94220185,2.4058537781238556,0.265625,relu,10,0.0,1,65,35,287,sigmoid,sparse_categorical_crossentropy,adam
1,0.6408126125535061,0.940367,1.5287173576653004,0.265625,relu,10,0.0,1,35,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.041593798810061616,0.987156,3.5310746319592,0.546875,elu,10,0.0,24,20,5,147,sigmoid,binary_crossentropy,RMSprop
5,0.06801011634289945,0.98348624,2.5293266773223877,0.265625,elu,32,0.0,5,35,15,77,sigmoid,binary_crossentropy,RMSprop
5,0.06794911214794819,0.96880734,1.63246357627213,0.75,relu,10,0.25,5,65,5,217,sigmoid,sparse_categorical_crossentropy,adam
24,1.2483940605043728,0.9495413,0.6878988444805145,0.734375,relu,32,0.5,24,65,35,427,sigmoid,binary_crossentropy,RMSprop
1,0.20027152179578028,0.9146789,1.6955867409706116,0.265625,elu,32,0.25,1,65,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.13547655953726637,0.9495413,1.5404630303382874,0.265625,relu,32,0.0,10,65,35,287,sigmoid,sparse_categorical_crossentropy,adam
1,0.4784755933175393,0.9082569,1.0205643773078918,0.265625,relu,32,0.5,1,20,15,77,sigmoid,binary_crossentropy,RMSprop
10,0.06993625445093547,0.9733945,2.9087786078453064,0.421875,relu,32,0.25,10,35,5,427,sigmoid,binary_crossentropy,RMSprop
10,0.15468936606284675,0.9477064,1.6175785660743713,0.265625,elu,32,0.5,10,65,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.8132984303553159,0.9495413,11.836726188659668,0.265625,relu,32,0.0,10,35,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.13269571411261044,0.9495413,1.5353997945785522,0.265625,relu,32,0.0,5,65,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.8136759874060336,0.9495413,9.081017524003983,0.265625,relu,10,0.5,10,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.28220705148259845,0.9495413,0.8426953256130219,0.265625,relu,32,0.5,10,50,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.2027574385456536,0.9495413,2.789873242378235,0.265625,elu,32,0.0,5,35,35,217,sigmoid,binary_crossentropy,adam
5,0.46123485924695284,0.93119264,1.1653816811740398,0.265625,elu,10,0.5,5,20,35,217,sigmoid,binary_crossentropy,RMSprop
1,0.7329446717644245,0.94495416,0.7848876733332872,0.265625,relu,10,0.5,1,65,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6709098037229766,0.81559634,0.7294069528579712,0.265625,relu,32,0.25,1,50,5,7,sigmoid,binary_crossentropy,RMSprop
5,0.33042488810392695,0.94862384,0.6933556497097015,0.3125,elu,32,0.5,5,50,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.28914935501343614,0.9293578,1.1059871912002563,0.265625,elu,32,0.25,1,20,35,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.1028433435014716,0.9559633,0.5999851869419217,0.84375,elu,10,0.0,5,35,15,147,sigmoid,binary_crossentropy,adam
10,0.08925410896740478,0.96605504,3.0829200744628906,0.3125,elu,32,0.25,10,65,5,357,sigmoid,binary_crossentropy,adam
1,0.3118217357093964,0.93669724,6.514293670654297,0.265625,elu,32,0.25,1,50,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.27678584990117255,0.9146789,1.8941366970539093,0.3125,elu,10,0.25,1,35,5,357,sigmoid,binary_crossentropy,adam
10,0.05868757536632078,0.98623854,3.1512807551771402,0.796875,relu,10,0.0,10,65,15,287,sigmoid,binary_crossentropy,RMSprop
10,0.12347800941623047,0.93944955,1.9940087161958218,0.265625,elu,10,0.0,10,20,15,217,sigmoid,binary_crossentropy,adam
24,0.06808622414279578,0.9697248,2.597931120544672,0.546875,elu,10,0.0,24,65,5,357,sigmoid,binary_crossentropy,adam
5,0.15101855955589066,0.9495413,5.554993961006403,0.265625,relu,10,0.0,5,50,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.01157851521301664,0.9944954,2.7668704986572266,0.703125,relu,32,0.0,24,65,5,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.4151776010563614,0.9495413,1.5088502876460552,0.265625,relu,10,0.0,1,50,5,7,sigmoid,binary_crossentropy,adam
5,0.4159775542394352,0.9155963,0.9333015382289886,0.265625,elu,32,0.0,5,50,15,357,sigmoid,binary_crossentropy,RMSprop
5,0.8132984386671501,0.9495413,11.836726397275925,0.265625,relu,10,0.0,5,50,35,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.2910858901146022,0.9348624,4.295621141791344,0.265625,elu,10,0.0,5,50,35,427,sigmoid,binary_crossentropy,adam
10,0.10180727507696923,0.96880734,2.216748595237732,0.484375,elu,32,0.25,10,50,15,77,sigmoid,binary_crossentropy,adam
10,0.20010424147765069,0.9798165,2.546144399791956,0.75,relu,10,0.25,10,65,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.08340785771572573,0.97431195,1.8822410106658936,0.625,relu,32,0.0,5,20,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.27792856272378375,0.9495413,2.3675113767385483,0.265625,relu,10,0.5,10,20,5,7,sigmoid,binary_crossentropy,RMSprop
1,0.197952000639474,0.91284406,3.9839482083916664,0.265625,elu,10,0.25,1,35,5,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.3297921933125678,0.94862384,7.620818600058556,0.359375,elu,10,0.25,10,65,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.1277095781552374,0.96422017,2.7215704172849655,0.390625,elu,10,0.25,5,65,5,287,sigmoid,binary_crossentropy,RMSprop
1,0.5770006785693713,0.8642202,0.8250314295291901,0.265625,elu,32,0.5,1,65,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.27247071231356523,0.91926605,2.6095371022820473,0.265625,elu,10,0.25,1,65,15,217,sigmoid,binary_crossentropy,adam
1,0.15976164190594208,0.9477064,0.6545326411724091,0.734375,relu,32,0.0,1,65,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.50210695255787,0.93669724,1.3957751207053661,0.265625,relu,10,0.25,1,35,15,7,sigmoid,binary_crossentropy,RMSprop
1,0.23306321605629876,0.9559633,2.1478169597685337,0.265625,elu,10,0.0,1,50,15,7,sigmoid,binary_crossentropy,RMSprop
24,0.036207625340807056,0.98899084,1.2824687957763672,0.671875,relu,32,0.0,24,20,15,7,sigmoid,sparse_categorical_crossentropy,adam
5,0.20278198847530085,0.9495413,2.3083547353744507,0.265625,relu,32,0.0,5,50,35,427,sigmoid,binary_crossentropy,adam
24,0.05272437626273807,0.987156,2.391238212585449,0.453125,elu,32,0.0,24,20,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.18795491176734277,0.94587153,1.2776800394058228,0.453125,elu,32,0.5,5,65,5,287,sigmoid,binary_crossentropy,adam
10,0.16303363420547695,0.9495413,0.9543490409851074,0.265625,relu,32,0.5,10,65,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.0283667642364085,0.98899084,3.5411204621195793,0.296875,elu,10,0.0,24,50,5,77,sigmoid,binary_crossentropy,adam
10,0.8132984386671501,0.9495413,11.836726278066635,0.265625,relu,10,0.5,10,35,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.3158148264939632,0.9495413,1.0453100204467773,0.265625,relu,32,0.0,1,20,5,147,sigmoid,binary_crossentropy,adam
24,0.1500119460591481,0.9495413,2.6485507488250732,0.265625,elu,10,0.25,24,35,35,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.4514368033087855,0.9440367,1.109561249613762,0.265625,relu,10,0.5,1,65,5,287,sigmoid,binary_crossentropy,RMSprop
5,0.15364190056031451,0.9477064,2.5031615495681763,0.578125,elu,32,0.25,5,65,15,217,sigmoid,binary_crossentropy,RMSprop
1,1.3568930941706105,0.93944955,0.7114594932645559,0.265625,relu,10,0.5,1,20,35,217,sigmoid,binary_crossentropy,RMSprop
1,0.210324753255374,0.87247705,2.1110076308250427,0.421875,elu,32,0.25,1,35,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.07023632796566026,0.98165137,0.9033192493952811,0.609375,elu,10,0.0,5,35,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.1794973203485165,0.9412844,5.542909860610962,0.265625,elu,32,0.25,10,65,35,427,sigmoid,binary_crossentropy,RMSprop
24,0.8145702419751216,0.9495413,11.836726605892181,0.265625,relu,10,0.5,24,35,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.09170624499354477,0.9669725,3.839357852935791,0.71875,relu,32,0.25,10,65,15,217,sigmoid,binary_crossentropy,RMSprop
5,0.36058082755467075,0.9495413,0.671956330537796,0.265625,elu,32,0.5,5,35,15,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.06246837889690191,0.9495413,3.0663570165634155,0.265625,elu,32,0.0,24,50,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2980447691959252,0.953211,0.8821569681167603,0.609375,elu,10,0.0,1,50,15,7,sigmoid,binary_crossentropy,adam
1,0.3306661834171332,0.87798166,1.2250873651355505,0.34375,elu,10,0.5,1,20,5,147,sigmoid,binary_crossentropy,adam
24,0.26645509465896616,0.9495413,2.367336470633745,0.265625,elu,10,0.25,24,65,35,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.22097226170771714,0.94587153,1.6621023155748844,0.265625,elu,10,0.25,5,20,35,217,sigmoid,binary_crossentropy,adam
5,0.8132984356048991,0.9495413,11.836726188659668,0.265625,relu,32,0.5,5,20,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.1750111313528219,0.9495413,0.8247171230614185,0.265625,relu,10,0.5,5,35,15,147,sigmoid,binary_crossentropy,adam
10,0.19866688046742656,0.9495413,2.425006151199341,0.265625,elu,32,0.0,10,35,35,287,sigmoid,binary_crossentropy,adam
1,0.16474246691906805,0.9321101,1.9762900173664093,0.4375,elu,10,0.0,1,50,5,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.21069095793733644,0.940367,0.5851193591952324,0.8125,elu,10,0.25,10,50,35,147,sigmoid,binary_crossentropy,RMSprop
1,0.617465450566843,0.9266055,0.7851614952087402,0.265625,elu,32,0.5,1,65,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.08872472244280673,0.9495413,3.7009032666683197,0.28125,elu,10,0.0,24,20,5,287,sigmoid,sparse_categorical_crossentropy,adam
1,0.3273124445469008,0.8853211,0.7944796979427338,0.640625,elu,32,0.25,1,50,15,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.30969130773729553,0.9348624,1.4397567752748728,0.265625,elu,10,0.25,1,20,35,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.4127821884707573,0.9495413,1.285963125526905,0.265625,relu,10,0.0,1,65,5,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.10501321723231824,0.9495413,1.216427505016327,0.265625,relu,32,0.5,10,35,5,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.05527210738308157,0.9853211,1.8972644368186593,0.5625,elu,10,0.0,24,65,15,77,sigmoid,binary_crossentropy,adam
5,0.2433079194380056,0.94587153,2.8388457521796227,0.265625,elu,10,0.25,5,50,35,287,sigmoid,binary_crossentropy,adam
24,0.127544740204791,0.9495413,1.8423638250678778,0.265625,relu,10,0.5,24,20,15,357,sigmoid,binary_crossentropy,adam
5,0.26993816439318685,0.940367,0.8147894740104675,0.265625,elu,32,0.25,5,20,35,287,sigmoid,binary_crossentropy,RMSprop
5,0.09409828432643393,0.9577982,1.2443819046020508,0.5,elu,32,0.0,5,50,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.11042622394364225,0.940367,2.089107871055603,0.28125,elu,32,0.0,24,35,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6078592080588735,0.75137615,0.8586525022983551,0.265625,elu,32,0.25,1,65,15,7,sigmoid,binary_crossentropy,RMSprop
24,0.22619215768138204,0.9495413,2.1152776032686234,0.265625,relu,10,0.5,24,65,35,7,sigmoid,binary_crossentropy,adam
5,0.07435241656019054,0.9706422,1.1286539603024721,0.515625,elu,10,0.0,5,20,5,7,sigmoid,binary_crossentropy,adam
5,0.1423544035677653,0.953211,7.482906103134155,0.359375,elu,32,0.25,5,35,15,217,sigmoid,binary_crossentropy,RMSprop
24,0.094964600190714,0.9752294,3.9219394847750664,0.328125,elu,10,0.5,24,65,5,77,sigmoid,binary_crossentropy,RMSprop
1,0.27178384434055847,0.8944954,1.6423893570899963,0.3125,elu,32,0.5,1,20,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.098373213491174,0.96422017,2.6368348598480225,0.359375,elu,32,0.5,24,50,5,147,sigmoid,binary_crossentropy,RMSprop
10,0.15563089890627685,0.9495413,0.9096443057060242,0.265625,elu,32,0.25,10,20,15,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.30857033064469286,0.9211009,1.4618036150932312,0.265625,elu,32,0.25,1,50,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.23906257501247963,0.9082569,2.2767064571380615,0.3125,elu,32,0.25,1,35,5,147,sigmoid,binary_crossentropy,RMSprop
1,0.15506223906246772,0.9623853,1.1927072405815125,0.390625,relu,32,0.0,1,50,5,357,sigmoid,binary_crossentropy,RMSprop
5,0.09866903967933234,0.95963305,1.6732893697917461,0.3125,elu,10,0.25,5,35,5,147,sigmoid,binary_crossentropy,adam
24,0.1464246947960433,0.9697248,1.83909950312227,0.703125,relu,10,0.5,24,50,5,217,sigmoid,binary_crossentropy,RMSprop
24,0.09524875348165551,0.9495413,0.8767434470355511,0.265625,relu,10,0.5,24,35,15,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.22879261783230195,0.9495413,2.050686301663518,0.265625,relu,10,0.5,24,20,35,7,sigmoid,binary_crossentropy,adam
10,0.5412038970596835,0.94678897,0.6498676426708698,0.734375,relu,10,0.5,10,65,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2551713518046458,0.9119266,0.9723906815052032,0.265625,elu,32,0.25,1,20,15,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.07294593629103056,0.9697248,1.0142833376303315,0.421875,relu,10,0.25,5,35,5,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.0697530559669975,0.9495413,1.465258002281189,0.265625,relu,32,0.0,10,50,5,7,sigmoid,binary_crossentropy,adam
5,0.25206391248134297,0.9477064,2.0632437467575073,0.265625,elu,32,0.25,5,35,15,7,sigmoid,binary_crossentropy,adam
1,0.40202742776739486,0.9348624,1.0872021317481995,0.265625,relu,32,0.25,1,65,15,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.3725474779846974,0.9431193,0.749026833102107,0.265625,relu,10,0.5,10,35,35,77,sigmoid,binary_crossentropy,RMSprop
10,0.11412498670100948,0.9495413,2.133047193288803,0.34375,elu,10,0.5,10,65,5,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.5386287077714543,0.9036697,0.7424143552780151,0.140625,elu,32,0.5,1,65,15,287,sigmoid,binary_crossentropy,adam
5,0.32331152071646596,0.94678897,0.8397991955280304,0.265625,relu,32,0.5,5,20,15,147,sigmoid,binary_crossentropy,RMSprop
10,0.08708314565269741,0.98073393,1.2542951786890626,0.6875,relu,10,0.25,10,35,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.3276435841114149,0.9431193,0.7078567445278168,0.296875,elu,32,0.5,10,50,35,217,sigmoid,binary_crossentropy,RMSprop
5,0.09071290190985806,0.9651376,1.0420691445469856,0.265625,elu,10,0.0,5,20,15,77,sigmoid,binary_crossentropy,adam
10,0.41292901684384825,0.9495413,11.750815391540527,0.265625,elu,32,0.25,10,65,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.27207732371813004,0.94678897,0.6205758173018694,0.859375,relu,10,0.5,10,35,15,287,sigmoid,binary_crossentropy,RMSprop
1,0.36139008195028394,0.9174312,1.3990426659584045,0.265625,elu,32,0.0,1,65,15,7,sigmoid,binary_crossentropy,RMSprop
5,0.1843376190700662,0.9550459,4.3205437660217285,0.515625,elu,32,0.25,5,50,15,287,sigmoid,binary_crossentropy,adam
5,0.0701938986089146,0.97431195,1.8837576806545258,0.421875,relu,10,0.0,5,35,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.7822866281284631,0.93119264,0.8125905394554138,0.125,elu,32,0.5,1,50,35,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.813298432105177,0.9495413,11.836726188659668,0.265625,elu,32,0.25,24,35,35,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.07480558039167699,0.9495413,2.3025752073153853,0.265625,elu,10,0.25,24,65,5,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.02337671851829002,0.9926605,1.5782392621040344,0.640625,relu,32,0.0,24,35,5,7,sigmoid,sparse_categorical_crossentropy,adam
1,0.2725992201801834,0.90183485,0.6364412605762482,0.65625,elu,32,0.25,1,20,15,147,sigmoid,binary_crossentropy,adam
1,0.22646251141068038,0.9091743,0.8516231179237366,0.59375,elu,32,0.25,1,20,5,217,sigmoid,binary_crossentropy,RMSprop
5,0.10295735062399042,0.9623853,1.8334920406341553,0.265625,elu,32,0.0,5,65,15,147,sigmoid,binary_crossentropy,RMSprop
10,0.8132984386671499,0.9495413,11.836726427078247,0.265625,relu,10,0.5,10,65,15,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.8132984283867217,0.9495413,11.836726188659668,0.265625,relu,32,0.0,10,65,5,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.06525306936733236,0.98348624,3.395883060991764,0.265625,elu,10,0.0,10,65,5,287,sigmoid,binary_crossentropy,RMSprop
5,0.4429585955699565,0.9284404,0.6098810033872724,0.71875,elu,10,0.5,5,50,15,427,sigmoid,binary_crossentropy,RMSprop
1,0.46597573541514853,0.93669724,11.836726188659668,0.265625,relu,32,0.25,1,35,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.6245961690815462,0.93394494,0.7132914140820503,0.453125,elu,10,0.5,5,35,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.07721574705581655,0.9752294,1.603984296321869,0.46875,elu,32,0.25,24,20,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.2776067073374835,0.93119264,0.7945953607559204,0.859375,elu,32,0.5,10,35,15,427,sigmoid,binary_crossentropy,RMSprop
24,0.8132992676043179,0.9495413,3.675259083509445,0.265625,elu,10,0.5,24,20,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.14808797326639567,0.94678897,0.8377794325351715,0.703125,relu,32,0.5,5,65,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.44371540238824436,0.9495413,11.836726188659668,0.265625,elu,32,0.25,10,20,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.19426227369721671,0.94862384,2.4783878214657307,0.28125,elu,10,0.5,5,20,5,357,sigmoid,binary_crossentropy,adam
1,0.448923148780456,0.9174312,1.05063789896667,0.265625,elu,10,0.25,1,65,35,427,sigmoid,binary_crossentropy,adam
1,1.2028167931223703,0.85504586,7.33638334274292,0.265625,elu,32,0.0,1,65,35,357,sigmoid,binary_crossentropy,RMSprop
10,0.1012257233134404,0.9798165,0.8251972182188183,0.703125,relu,10,0.25,10,65,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.1119903396759524,0.95963305,2.992862079292536,0.265625,elu,10,0.5,24,20,5,427,sigmoid,binary_crossentropy,adam
5,0.18477785244133252,0.9229358,0.779314398765564,0.6875,elu,10,0.5,5,20,5,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.08705684699870031,0.9495413,1.9974755644798279,0.265625,relu,32,0.25,24,20,15,147,sigmoid,binary_crossentropy,adam
1,2.5857707699265227,0.9293578,0.7900795042514801,0.265625,relu,32,0.5,1,20,35,287,sigmoid,binary_crossentropy,adam
5,0.09466573249873354,0.96605504,1.46427720785141,0.265625,relu,32,0.0,5,65,5,7,sigmoid,binary_crossentropy,RMSprop
24,0.11284552555930137,0.9477064,4.7906507551670074,0.265625,elu,10,0.0,24,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.8132984397608133,0.9495413,11.836726248264313,0.265625,elu,10,0.25,24,35,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.18867784240923868,0.94862384,4.7671074867248535,0.265625,elu,32,0.25,24,65,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.05077369390097506,0.98348624,3.0588423013687134,0.671875,relu,32,0.25,24,50,15,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.8132984430418027,0.9495413,11.836726427078247,0.265625,relu,10,0.25,10,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.18169483197704175,0.9587156,1.0685885241255164,0.703125,relu,10,0.5,10,35,5,357,sigmoid,binary_crossentropy,RMSprop
5,0.10503938000104618,0.96880734,3.0819520354270935,0.34375,elu,10,0.0,5,65,5,427,sigmoid,binary_crossentropy,RMSprop
24,0.03476028572708435,0.9880734,1.8470651507377625,0.640625,elu,32,0.0,24,65,5,147,sigmoid,binary_crossentropy,RMSprop
10,0.1395209649338496,0.9697248,1.4563624262809753,0.65625,relu,32,0.0,10,50,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2943851999669344,0.91651374,3.006742749363184,0.265625,elu,10,0.0,1,65,35,147,sigmoid,binary_crossentropy,RMSprop
10,0.28524904431669756,0.94220185,1.2755000498145819,0.265625,elu,10,0.25,10,35,35,287,sigmoid,binary_crossentropy,RMSprop
1,0.2739548689414482,0.9330275,0.9210960660129786,0.265625,elu,10,0.25,1,65,35,147,sigmoid,sparse_categorical_crossentropy,adam
10,0.6931471824645996,0.9495413,0.6931471824645996,0.265625,elu,10,0.25,10,20,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.0990332261308891,0.9651376,1.0002709031105042,0.765625,elu,32,0.0,5,50,35,7,sigmoid,binary_crossentropy,RMSprop
